learner,dimension,rep,bayes_final_tuning_mse,bayes_pehe,random_final_tuning_mse,random_pehe,delta_mse_bayes_minus_random,delta_pehe_bayes_minus_random
x_cb,2d,10,1.1334128628601154,0.1022877795582111,1.1558019346324253,0.1457502009899176,-0.022389071772309865,-0.04346242143170649
x_cb,2d,11,1.1193754361785802,0.1098923370501559,1.1826649449148663,0.1430544381842375,-0.06328950873628614,-0.03316210113408159
x_cb,2d,12,1.1906550039793105,0.1934949866379514,1.2276374451443708,0.1943157452663386,-0.03698244116506033,-0.0008207586283872081
x_cb,2d,13,1.149717016214267,0.0764523528102406,1.175316104464972,0.1281543675142467,-0.025599088250705115,-0.051702014704006094
x_cb,2d,14,1.0797379760796553,0.0784415870099342,1.103462744128956,0.0972687747712309,-0.023724768049300682,-0.0188271877612967
x_cb,2d,15,1.198696193823162,0.1271887838853209,1.2433892722889637,0.190097534483082,-0.04469307846580173,-0.0629087505977611
x_cb,2d,16,1.214965118546826,0.1621454035213611,1.2734043837781597,0.2217880942205888,-0.05843926523133369,-0.0596426906992277
x_cb,2d,17,1.140194837130086,0.1050882932661059,1.1659652467336674,0.1583376938313918,-0.025770409603581346,-0.05324940056528589
x_cb,2d,18,1.131086288470831,0.0900116148535601,1.1704750094232146,0.1261967128594099,-0.03938872095238355,-0.03618509800584979
x_cb,2d,19,1.206915641889386,0.1703783458074086,1.2675975138755171,0.1777419461217479,-0.060681871986131064,-0.0073636003143393025
x_cb,2d,20,1.1296706393063811,0.1051752242335097,1.192018720465098,0.1363025755965725,-0.06234808115871693,-0.0311273513630628
x_cb,2d,21,1.1529172789367346,0.1330406662628945,1.1809129670620522,0.1772124000039556,-0.027995688125317608,-0.04417173374106109
x_cb,2d,22,1.0999512160165594,0.1158786725330355,1.1507222983711969,0.1346105742581441,-0.05077108235463745,-0.018731901725108593
x_cb,2d,23,1.170118009435852,0.1351202897504715,1.1900033465435311,0.1748912544102626,-0.019885337107679035,-0.0397709646597911
x_cb,2d,24,1.2210357583849116,0.0691364283654879,1.2728058776393487,0.1033627285853518,-0.051770119254437086,-0.03422630021986389
x_cb,2d,25,1.1129913446809665,0.2054069826883362,1.126894135345556,0.2244841552115773,-0.013902790664589437,-0.019077172523241093
x_cb,2d,26,1.15473922014345,0.1485856408906088,1.2104908554739184,0.1794906477043812,-0.05575163533046834,-0.030905006813772395
x_cb,2d,27,1.1607079963810063,0.1908259736044149,1.185380978052639,0.2160732179875686,-0.024672981671632677,-0.025247244383153705
x_cb,2d,28,1.090397704055334,0.1991318213290075,1.109087879392505,0.2317685477662283,-0.018690175337170878,-0.03263672643722079
x_cb,2d,29,1.1729090413800016,0.0893363516390004,1.2029803697010026,0.1468723929091451,-0.030071328321001012,-0.05753604127014471
x_cb,4d,0,1.1013723921416558,0.1112687298077438,1.1085867009603152,0.0957559760604308,-0.007214308818659365,0.015512753747312993
x_cb,4d,1,1.0822770386433131,0.3198984741108314,1.0884803817688091,0.3373495430243551,-0.006203343125495975,-0.017451068913523715
x_cb,4d,2,1.1759329348371752,0.1457415059977358,1.1915951864241017,0.1320408652873849,-0.015662251586926468,0.013700640710350903
x_cb,4d,3,1.073251948965106,0.2270160154626656,1.0875615090646675,0.2368998614061831,-0.014309560099561525,-0.009883845943517516
